youtube_id,original_name,new_name,new_path
cn_taKva-AQ,cn_taKva-AQ_frames000001009.jpeg,f281f888-9af5-4f0a-aa73-3cb908389545.jpeg,grouped_dataset/group_29/f281f888-9af5-4f0a-aa73-3cb908389545.jpeg
_74yzN4lf3w,_74yzN4lf3w_frames000000410.jpeg,7391ab8e-313f-44c9-a604-42e6697d96b3.jpeg,grouped_dataset/group_30/7391ab8e-313f-44c9-a604-42e6697d96b3.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000001370.jpeg,f50a82c1-ec41-44ce-8111-6f134b986dd3.jpeg,grouped_dataset/group_31/f50a82c1-ec41-44ce-8111-6f134b986dd3.jpeg
Fd1KJ3RWxaw,Fd1KJ3RWxaw_frames000000340.jpeg,3ab17778-4dfb-4e76-b76f-3129d95f5ab6.jpeg,grouped_dataset/group_32/3ab17778-4dfb-4e76-b76f-3129d95f5ab6.jpeg
toc-YQLDIZ8,toc-YQLDIZ8_frames000003921.jpeg,61211caf-5c8a-400e-8ff9-4907ae8915b2.jpeg,grouped_dataset/group_33/61211caf-5c8a-400e-8ff9-4907ae8915b2.jpeg
jZilbLz0m8I,jZilbLz0m8I_frames000002931.jpeg,990c164e-d622-4911-b7af-9dbfd547702a.jpeg,grouped_dataset/group_34/990c164e-d622-4911-b7af-9dbfd547702a.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000002010.jpeg,6472a8d6-48f4-41a6-b53e-12c0f2a2c32e.jpeg,grouped_dataset/group_35/6472a8d6-48f4-41a6-b53e-12c0f2a2c32e.jpeg
jj11PvQqrCc,jj11PvQqrCc_00145.jpeg,2ea15e93-e328-44ca-8539-ad423a394a97.jpeg,grouped_dataset/group_36/2ea15e93-e328-44ca-8539-ad423a394a97.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000005844.jpeg,83a43550-6ebe-480d-a2ec-9cfe4e81c06e.jpeg,grouped_dataset/group_37/83a43550-6ebe-480d-a2ec-9cfe4e81c06e.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000000094.jpeg,abb209c7-9233-45ca-91be-b7f4625d7e43.jpeg,grouped_dataset/group_38/abb209c7-9233-45ca-91be-b7f4625d7e43.jpeg
-vZm2AxTFdE,-vZm2AxTFdE_00055.jpeg,6f727392-90c9-4a9b-a8a5-0eb3c932f4ee.jpeg,grouped_dataset/group_39/6f727392-90c9-4a9b-a8a5-0eb3c932f4ee.jpeg
Vep50Aom3aY,Vep50Aom3aY_00124.jpeg,cfc084b1-4079-44cb-959e-ca6326beed61.jpeg,grouped_dataset/group_40/cfc084b1-4079-44cb-959e-ca6326beed61.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000003721.jpeg,a6d96453-7468-45bc-ad2c-ddfac190d3ec.jpeg,grouped_dataset/group_41/a6d96453-7468-45bc-ad2c-ddfac190d3ec.jpeg
PUG-Wm0mffg,PUG-Wm0mffg_00143.jpeg,aa78d2fe-ffb5-4e76-905a-32d49590366b.jpeg,grouped_dataset/group_42/aa78d2fe-ffb5-4e76-905a-32d49590366b.jpeg
_74yzN4lf3w,_74yzN4lf3w_frames000001449.jpeg,38813ebf-98d0-45be-bf3a-25e55d46c186.jpeg,grouped_dataset/group_43/38813ebf-98d0-45be-bf3a-25e55d46c186.jpeg
puWTz8toRHc,puWTz8toRHc_frames000000032.jpeg,ba2d2e56-0661-4cef-b356-8f084a2143da.jpeg,grouped_dataset/group_44/ba2d2e56-0661-4cef-b356-8f084a2143da.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000003104.jpeg,0564e16c-027e-409a-bc3a-19e37d1cda62.jpeg,grouped_dataset/group_45/0564e16c-027e-409a-bc3a-19e37d1cda62.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000007146.jpeg,11b3b2c0-c87f-4cb3-9e94-c617f15749a5.jpeg,grouped_dataset/group_46/11b3b2c0-c87f-4cb3-9e94-c617f15749a5.jpeg
1wHGTXlv_5s,1wHGTXlv_5s_00132.jpeg,d39197c2-6c46-4632-9281-35b71591869b.jpeg,grouped_dataset/group_47/d39197c2-6c46-4632-9281-35b71591869b.jpeg
rBU4jI7bl34,rBU4jI7bl34_00063.jpeg,a0600140-3fe6-4e77-a422-3c654341eef2.jpeg,grouped_dataset/group_48/a0600140-3fe6-4e77-a422-3c654341eef2.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000004606.jpeg,efe95dad-89f5-45bf-aa6e-c6385852bd49.jpeg,grouped_dataset/group_49/efe95dad-89f5-45bf-aa6e-c6385852bd49.jpeg
toc-YQLDIZ8,toc-YQLDIZ8_frames000003038.jpeg,0cbb84ae-0623-44c0-a519-e72dfe601d01.jpeg,grouped_dataset/group_50/0cbb84ae-0623-44c0-a519-e72dfe601d01.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000000121.jpeg,caf0d517-6195-45f2-bbe4-19576389e2d6.jpeg,grouped_dataset/group_51/caf0d517-6195-45f2-bbe4-19576389e2d6.jpeg
qiuheKU4BBA,qiuheKU4BBA_00111.jpeg,eb039a04-fff0-4408-9cd7-a1f6cc88bcfb.jpeg,grouped_dataset/group_52/eb039a04-fff0-4408-9cd7-a1f6cc88bcfb.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000003681.jpeg,37d74f99-19b5-4d5e-9f42-f6960369d1a2.jpeg,grouped_dataset/group_53/37d74f99-19b5-4d5e-9f42-f6960369d1a2.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000000781.jpeg,7ee8e2e6-1a19-4f90-99eb-7fb2f263cf81.jpeg,grouped_dataset/group_54/7ee8e2e6-1a19-4f90-99eb-7fb2f263cf81.jpeg
H-2HiCZ8QUE,H-2HiCZ8QUE_00143.jpeg,593768d6-59ad-40d7-a186-5343aeb9edc3.jpeg,grouped_dataset/group_55/593768d6-59ad-40d7-a186-5343aeb9edc3.jpeg
_74yzN4lf3w,_74yzN4lf3w_frames000001346.jpeg,6f4b9a74-7848-4bbe-aaff-20820757074a.jpeg,grouped_dataset/group_56/6f4b9a74-7848-4bbe-aaff-20820757074a.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000011680.jpeg,864580cc-174c-4448-b3b6-7748afc1af55.jpeg,grouped_dataset/group_57/864580cc-174c-4448-b3b6-7748afc1af55.jpeg
puWTz8toRHc,puWTz8toRHc_frames000000503.jpeg,8af417c7-4687-448c-a250-063f1aee0221.jpeg,grouped_dataset/group_58/8af417c7-4687-448c-a250-063f1aee0221.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000010121.jpeg,4a255289-a715-4479-a5f0-d66dee16d488.jpeg,grouped_dataset/group_59/4a255289-a715-4479-a5f0-d66dee16d488.jpeg
puWTz8toRHc,puWTz8toRHc_frames000003306.jpeg,b1165cf3-f173-40c8-891a-4fdc1a9b6ba6.jpeg,grouped_dataset/group_60/b1165cf3-f173-40c8-891a-4fdc1a9b6ba6.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000001854.jpeg,3216b7e7-f59a-4135-b041-1ff56674031e.jpeg,grouped_dataset/group_61/3216b7e7-f59a-4135-b041-1ff56674031e.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000003015.jpeg,72ad7d0e-030b-4fd6-b942-2adadb72415a.jpeg,grouped_dataset/group_62/72ad7d0e-030b-4fd6-b942-2adadb72415a.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000004374.jpeg,256dfc3a-952b-41dc-bbe4-354a4333c1e9.jpeg,grouped_dataset/group_63/256dfc3a-952b-41dc-bbe4-354a4333c1e9.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000002955.jpeg,188a9871-429e-4c09-b6e4-76e01b92b813.jpeg,grouped_dataset/group_64/188a9871-429e-4c09-b6e4-76e01b92b813.jpeg
dvljiQgpCAE,dvljiQgpCAE_frames000004597.jpeg,51ba0701-a0df-4149-bb01-3ee9d57411cb.jpeg,grouped_dataset/group_65/51ba0701-a0df-4149-bb01-3ee9d57411cb.jpeg
Nbg4yCIeMlg,Nbg4yCIeMlg_00021.jpeg,c926530f-945f-4610-9053-e50a193cce34.jpeg,grouped_dataset/group_66/c926530f-945f-4610-9053-e50a193cce34.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000001148.jpeg,5839a8a7-e639-4da6-b846-eb222a08fa61.jpeg,grouped_dataset/group_67/5839a8a7-e639-4da6-b846-eb222a08fa61.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000001195.jpeg,8860cdee-ca5f-4b9f-afa2-3d1fba797e7a.jpeg,grouped_dataset/group_68/8860cdee-ca5f-4b9f-afa2-3d1fba797e7a.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000002356.jpeg,08775890-5d5a-4132-b231-f29c2d89c609.jpeg,grouped_dataset/group_69/08775890-5d5a-4132-b231-f29c2d89c609.jpeg
HSIg30cAW_Q,HSIg30cAW_Q_00046.jpeg,12157468-9a45-4dfe-bb30-3ef58872010a.jpeg,grouped_dataset/group_70/12157468-9a45-4dfe-bb30-3ef58872010a.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000011418.jpeg,507f47c3-26a5-4ea7-b883-4db7b6443c46.jpeg,grouped_dataset/group_71/507f47c3-26a5-4ea7-b883-4db7b6443c46.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000000082.jpeg,a482b522-7007-420b-8b42-bc77e87559a1.jpeg,grouped_dataset/group_72/a482b522-7007-420b-8b42-bc77e87559a1.jpeg
Bzjzqz8TgUc,Bzjzqz8TgUc_00048.jpeg,bd0f83aa-e966-48be-97bf-e196d0d5b75f.jpeg,grouped_dataset/group_73/bd0f83aa-e966-48be-97bf-e196d0d5b75f.jpeg
yxppjeMRiys,yxppjeMRiys_00104.jpeg,43a690fc-8fdf-43fa-a622-228b801b1046.jpeg,grouped_dataset/group_74/43a690fc-8fdf-43fa-a622-228b801b1046.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000005922.jpeg,1a880525-59b1-4d97-86f8-b6e00fdcb32c.jpeg,grouped_dataset/group_75/1a880525-59b1-4d97-86f8-b6e00fdcb32c.jpeg
_74yzN4lf3w,_74yzN4lf3w_frames000000484.jpeg,603ace70-9867-4b07-abd8-96a25dee5818.jpeg,grouped_dataset/group_76/603ace70-9867-4b07-abd8-96a25dee5818.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000001131.jpeg,488b83ca-e3a4-4d8f-af6a-41ca729dde9b.jpeg,grouped_dataset/group_77/488b83ca-e3a4-4d8f-af6a-41ca729dde9b.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000003365.jpeg,4fa2396a-5748-4863-821e-cf7e4ed4dd01.jpeg,grouped_dataset/group_78/4fa2396a-5748-4863-821e-cf7e4ed4dd01.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000000759.jpeg,4ae3e2b9-6528-4f5c-90fd-4225a2bce307.jpeg,grouped_dataset/group_79/4ae3e2b9-6528-4f5c-90fd-4225a2bce307.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000009032.jpeg,a3c3ce0d-e0a5-47ec-ac7f-a325fc090b97.jpeg,grouped_dataset/group_80/a3c3ce0d-e0a5-47ec-ac7f-a325fc090b97.jpeg
dvljiQgpCAE,dvljiQgpCAE_frames000000925.jpeg,f9c8c37a-0095-4761-959b-3294786fdb1b.jpeg,grouped_dataset/group_81/f9c8c37a-0095-4761-959b-3294786fdb1b.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000000841.jpeg,dc970510-1dc3-4673-b292-90bf088819e3.jpeg,grouped_dataset/group_82/dc970510-1dc3-4673-b292-90bf088819e3.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000001724.jpeg,60f6bd25-e5ba-4b17-92e9-d265655b7f3b.jpeg,grouped_dataset/group_83/60f6bd25-e5ba-4b17-92e9-d265655b7f3b.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000002251.jpeg,6c429fd3-ef63-4092-94a6-e33b9f4a1240.jpeg,grouped_dataset/group_84/6c429fd3-ef63-4092-94a6-e33b9f4a1240.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000001002.jpeg,cf1fd8fd-2f4b-41b5-bdc7-dbdf986b306b.jpeg,grouped_dataset/group_85/cf1fd8fd-2f4b-41b5-bdc7-dbdf986b306b.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000005042.jpeg,186ce95c-2715-43c3-b0fa-9b3b0d0fb44f.jpeg,grouped_dataset/group_86/186ce95c-2715-43c3-b0fa-9b3b0d0fb44f.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000001566.jpeg,63943b3d-343e-4ed4-9def-d92eb82e2cc7.jpeg,grouped_dataset/group_87/63943b3d-343e-4ed4-9def-d92eb82e2cc7.jpeg
RvNplbDiExs,RvNplbDiExs_00127.jpeg,d98a8938-ef0a-4830-9810-de6537633f75.jpeg,grouped_dataset/group_88/d98a8938-ef0a-4830-9810-de6537633f75.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000006330.jpeg,fc142bde-2310-45ef-8377-6ac4ed7694ef.jpeg,grouped_dataset/group_89/fc142bde-2310-45ef-8377-6ac4ed7694ef.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000004942.jpeg,b0424dcd-2e9b-4197-960a-0b48a9abfaf0.jpeg,grouped_dataset/group_90/b0424dcd-2e9b-4197-960a-0b48a9abfaf0.jpeg
FBHGV24szs4,FBHGV24szs4_frames000002960.jpeg,203714f9-ebe9-47a3-92a5-1afac8089dae.jpeg,grouped_dataset/group_91/203714f9-ebe9-47a3-92a5-1afac8089dae.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000005313.jpeg,ffaf7e53-2382-45dc-8026-3bdee0c68122.jpeg,grouped_dataset/group_92/ffaf7e53-2382-45dc-8026-3bdee0c68122.jpeg
9v8AE-v3vK0,9v8AE-v3vK0_00113.jpeg,23088fc8-8754-4926-947f-cab554a79dd4.jpeg,grouped_dataset/group_93/23088fc8-8754-4926-947f-cab554a79dd4.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000004581.jpeg,0d537639-bb0c-4337-97e9-b54ab0fa7ea7.jpeg,grouped_dataset/group_94/0d537639-bb0c-4337-97e9-b54ab0fa7ea7.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000003355.jpeg,d69dbd37-6fc2-4e0c-9a6d-0e628c8984be.jpeg,grouped_dataset/group_95/d69dbd37-6fc2-4e0c-9a6d-0e628c8984be.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000004196.jpeg,3dabee8f-d131-471d-87a4-0999d3ee9d06.jpeg,grouped_dataset/group_96/3dabee8f-d131-471d-87a4-0999d3ee9d06.jpeg
rUMqh_WN9K0,rUMqh_WN9K0_00113.jpeg,6662aed5-bda5-4dcf-b221-2291f6c9c2f4.jpeg,grouped_dataset/group_97/6662aed5-bda5-4dcf-b221-2291f6c9c2f4.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000000506.jpeg,51f3ed0d-eb5c-4de3-a42f-da7fc224468c.jpeg,grouped_dataset/group_98/51f3ed0d-eb5c-4de3-a42f-da7fc224468c.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000002053.jpeg,d93c580d-7e51-411a-af5e-565ab01b2101.jpeg,grouped_dataset/group_99/d93c580d-7e51-411a-af5e-565ab01b2101.jpeg
3CWzCwCmHho,3CWzCwCmHho_frames000000097.jpeg,85fc59f3-29ef-4acb-91ef-d8edec91ccaf.jpeg,grouped_dataset/group_0/85fc59f3-29ef-4acb-91ef-d8edec91ccaf.jpeg
toc-YQLDIZ8,toc-YQLDIZ8_frames000002051.jpeg,fc4efdcb-d68e-460c-842b-3a37c494c096.jpeg,grouped_dataset/group_1/fc4efdcb-d68e-460c-842b-3a37c494c096.jpeg
puWTz8toRHc,puWTz8toRHc_frames000001259.jpeg,bdd75c7a-6598-46d5-b15f-b2dfd81c782a.jpeg,grouped_dataset/group_2/bdd75c7a-6598-46d5-b15f-b2dfd81c782a.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000001675.jpeg,15eeb49c-8d38-47df-9a70-3abb4d638f0a.jpeg,grouped_dataset/group_3/15eeb49c-8d38-47df-9a70-3abb4d638f0a.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000001608.jpeg,990901ab-8897-4af2-85fa-55a2320eceeb.jpeg,grouped_dataset/group_4/990901ab-8897-4af2-85fa-55a2320eceeb.jpeg
jZilbLz0m8I,jZilbLz0m8I_frames000003658.jpeg,b8265f51-fb87-478e-81ea-aefd8c23d41a.jpeg,grouped_dataset/group_5/b8265f51-fb87-478e-81ea-aefd8c23d41a.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000006608.jpeg,ba385fac-4a44-4620-a27d-febd2aaaafaf.jpeg,grouped_dataset/group_6/ba385fac-4a44-4620-a27d-febd2aaaafaf.jpeg
06H6QMecaPI,06H6QMecaPI_00022.jpeg,7e4d43a3-8782-4449-9142-543899fecdd8.jpeg,grouped_dataset/group_7/7e4d43a3-8782-4449-9142-543899fecdd8.jpeg
puWTz8toRHc,puWTz8toRHc_frames000001115.jpeg,bf7eda42-c9a7-4337-9793-0a61f46dd334.jpeg,grouped_dataset/group_8/bf7eda42-c9a7-4337-9793-0a61f46dd334.jpeg
Y2hZGRoAVEo,Y2hZGRoAVEo_00120.jpeg,84644819-dcd5-4c54-9515-f4309b539b9f.jpeg,grouped_dataset/group_9/84644819-dcd5-4c54-9515-f4309b539b9f.jpeg
jZilbLz0m8I,jZilbLz0m8I_frames000001394.jpeg,f4be59ce-96be-4503-9f6a-4a8a482cafb4.jpeg,grouped_dataset/group_10/f4be59ce-96be-4503-9f6a-4a8a482cafb4.jpeg
dvljiQgpCAE,dvljiQgpCAE_frames000005692.jpeg,2fc47835-a1b0-4f1d-b393-02110c1110ae.jpeg,grouped_dataset/group_11/2fc47835-a1b0-4f1d-b393-02110c1110ae.jpeg
toc-YQLDIZ8,toc-YQLDIZ8_frames000002080.jpeg,4af17e76-1814-4d93-802b-71c04268881e.jpeg,grouped_dataset/group_12/4af17e76-1814-4d93-802b-71c04268881e.jpeg
toc-YQLDIZ8,toc-YQLDIZ8_frames000001412.jpeg,dbfe75dc-241b-451c-a339-dee9b6a73589.jpeg,grouped_dataset/group_13/dbfe75dc-241b-451c-a339-dee9b6a73589.jpeg
Fd1KJ3RWxaw,Fd1KJ3RWxaw_frames000000247.jpeg,d5db8d34-635d-480e-9a07-8130109f6c92.jpeg,grouped_dataset/group_14/d5db8d34-635d-480e-9a07-8130109f6c92.jpeg
puWTz8toRHc,puWTz8toRHc_frames000000219.jpeg,1d6db622-57df-4b61-9f1f-cbde985b76f9.jpeg,grouped_dataset/group_15/1d6db622-57df-4b61-9f1f-cbde985b76f9.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000005987.jpeg,10f5f2d4-70ba-4fca-857a-bdab8140b490.jpeg,grouped_dataset/group_16/10f5f2d4-70ba-4fca-857a-bdab8140b490.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000002466.jpeg,7a761da8-12cc-495a-8b39-0a9b01ef2077.jpeg,grouped_dataset/group_17/7a761da8-12cc-495a-8b39-0a9b01ef2077.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000003012.jpeg,ef6df37a-2a64-4433-a2ae-9047cb666855.jpeg,grouped_dataset/group_18/ef6df37a-2a64-4433-a2ae-9047cb666855.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000001525.jpeg,275e6632-e270-41bc-90d4-81fcb8c3d6e0.jpeg,grouped_dataset/group_19/275e6632-e270-41bc-90d4-81fcb8c3d6e0.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000005775.jpeg,92a56ec3-3092-4e1e-9a40-2720d79da9d9.jpeg,grouped_dataset/group_20/92a56ec3-3092-4e1e-9a40-2720d79da9d9.jpeg
FBHGV24szs4,FBHGV24szs4_frames000001368.jpeg,44dbd124-0088-4e16-9479-00ac0c282688.jpeg,grouped_dataset/group_21/44dbd124-0088-4e16-9479-00ac0c282688.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000005358.jpeg,8bc90da5-fa94-4f3b-b2a0-6c7ccc41d163.jpeg,grouped_dataset/group_22/8bc90da5-fa94-4f3b-b2a0-6c7ccc41d163.jpeg
dvljiQgpCAE,dvljiQgpCAE_frames000005811.jpeg,573f4799-e7c9-476a-b5cd-bcc6762310ff.jpeg,grouped_dataset/group_23/573f4799-e7c9-476a-b5cd-bcc6762310ff.jpeg
dvljiQgpCAE,dvljiQgpCAE_frames000001979.jpeg,44f3e786-e2ef-4a25-8585-458812dc6f7a.jpeg,grouped_dataset/group_24/44f3e786-e2ef-4a25-8585-458812dc6f7a.jpeg
toc-YQLDIZ8,toc-YQLDIZ8_frames000000799.jpeg,03ed7af1-2b8f-492d-9815-71908dd6bc55.jpeg,grouped_dataset/group_25/03ed7af1-2b8f-492d-9815-71908dd6bc55.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000001128.jpeg,93413e49-7cbb-446c-a186-75c586b0e66c.jpeg,grouped_dataset/group_26/93413e49-7cbb-446c-a186-75c586b0e66c.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000002846.jpeg,47e10432-275d-4f53-98af-5952596502fe.jpeg,grouped_dataset/group_27/47e10432-275d-4f53-98af-5952596502fe.jpeg
7iCczf3fHWY,7iCczf3fHWY_frames000000958.jpeg,5f7bc0fa-6975-479a-8179-ec12e400c20a.jpeg,grouped_dataset/group_28/5f7bc0fa-6975-479a-8179-ec12e400c20a.jpeg
3CWzCwCmHho,3CWzCwCmHho_frames000000438.jpeg,e30000c5-5335-4e8a-9111-e0f66a1f4b49.jpeg,grouped_dataset/group_29/e30000c5-5335-4e8a-9111-e0f66a1f4b49.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000009165.jpeg,1667c77b-bbbd-4bd1-b537-f0e9bd0bdca5.jpeg,grouped_dataset/group_30/1667c77b-bbbd-4bd1-b537-f0e9bd0bdca5.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000000559.jpeg,93f6cfe1-293e-4cba-9d95-2d5a56415769.jpeg,grouped_dataset/group_31/93f6cfe1-293e-4cba-9d95-2d5a56415769.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000001881.jpeg,9f7f994a-afe7-4c65-af9d-f2c8e90e7bf8.jpeg,grouped_dataset/group_32/9f7f994a-afe7-4c65-af9d-f2c8e90e7bf8.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000000156.jpeg,d2d703af-9c7a-4133-94e7-1c1df196c6ba.jpeg,grouped_dataset/group_33/d2d703af-9c7a-4133-94e7-1c1df196c6ba.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000004747.jpeg,46e651e6-ff84-41a7-a7b9-6c5baf5329da.jpeg,grouped_dataset/group_34/46e651e6-ff84-41a7-a7b9-6c5baf5329da.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000005233.jpeg,aeecf675-a6b9-499e-adda-7d8ad4bd82bf.jpeg,grouped_dataset/group_35/aeecf675-a6b9-499e-adda-7d8ad4bd82bf.jpeg
1wHGTXlv_5s,1wHGTXlv_5s_00038.jpeg,2baa090e-b2e2-4595-a518-ce284cb1489f.jpeg,grouped_dataset/group_36/2baa090e-b2e2-4595-a518-ce284cb1489f.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000002070.jpeg,b37a1507-6132-45c5-9892-ab0566cc0c3e.jpeg,grouped_dataset/group_37/b37a1507-6132-45c5-9892-ab0566cc0c3e.jpeg
_74yzN4lf3w,_74yzN4lf3w_frames000000721.jpeg,416dae80-4ea8-4dbc-874e-4453e09eae0e.jpeg,grouped_dataset/group_38/416dae80-4ea8-4dbc-874e-4453e09eae0e.jpeg
Fd1KJ3RWxaw,Fd1KJ3RWxaw_frames000001024.jpeg,bb6043bb-2dc5-433b-bd5c-b0bb2c36c0b6.jpeg,grouped_dataset/group_39/bb6043bb-2dc5-433b-bd5c-b0bb2c36c0b6.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000003143.jpeg,de256b11-b01c-4262-8a4f-e8cc0c06c627.jpeg,grouped_dataset/group_40/de256b11-b01c-4262-8a4f-e8cc0c06c627.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000001003.jpeg,1ab88ffb-0116-4fbe-8948-999bec8411d3.jpeg,grouped_dataset/group_41/1ab88ffb-0116-4fbe-8948-999bec8411d3.jpeg
puWTz8toRHc,puWTz8toRHc_frames000000293.jpeg,e9a6c413-d1ca-4d4f-bdc0-dbeb6c489255.jpeg,grouped_dataset/group_42/e9a6c413-d1ca-4d4f-bdc0-dbeb6c489255.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000001773.jpeg,3c042c5d-9677-4e56-a568-ffc25b50830f.jpeg,grouped_dataset/group_43/3c042c5d-9677-4e56-a568-ffc25b50830f.jpeg
K4t-jPlRZts,K4t-jPlRZts_00013.jpeg,4073a392-99fd-4024-bae9-6f81fbf0db5f.jpeg,grouped_dataset/group_44/4073a392-99fd-4024-bae9-6f81fbf0db5f.jpeg
_74yzN4lf3w,_74yzN4lf3w_frames000000737.jpeg,fae54c73-15a2-4a72-8b4c-0e211682b1f8.jpeg,grouped_dataset/group_45/fae54c73-15a2-4a72-8b4c-0e211682b1f8.jpeg
cn_taKva-AQ,cn_taKva-AQ_frames000003259.jpeg,875584a7-f924-4b47-9392-4dd918d8d23b.jpeg,grouped_dataset/group_46/875584a7-f924-4b47-9392-4dd918d8d23b.jpeg
UOheOYV-H2U,UOheOYV-H2U_frames000003726.jpeg,d1ca4675-3f8c-412b-b7b9-facedf9ebeef.jpeg,grouped_dataset/group_47/d1ca4675-3f8c-412b-b7b9-facedf9ebeef.jpeg
r6cc3n7iAF4,r6cc3n7iAF4_00105.jpeg,406f349d-9131-4168-9867-688ff61b8a23.jpeg,grouped_dataset/group_48/406f349d-9131-4168-9867-688ff61b8a23.jpeg
puWTz8toRHc,puWTz8toRHc_frames000003299.jpeg,c2599265-5e61-4334-8671-17ef473c7237.jpeg,grouped_dataset/group_49/c2599265-5e61-4334-8671-17ef473c7237.jpeg
Zag8NCD51Zw,Zag8NCD51Zw_00104.jpeg,830ebf76-852f-4ad9-a33a-84b4dc793855.jpeg,grouped_dataset/group_50/830ebf76-852f-4ad9-a33a-84b4dc793855.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000002917.jpeg,2d25bd09-3664-4a18-96a5-fc8c9881aa0b.jpeg,grouped_dataset/group_51/2d25bd09-3664-4a18-96a5-fc8c9881aa0b.jpeg
aLg98S4sxsE,aLg98S4sxsE_frames000002126.jpeg,21bba589-cea8-4d25-9da1-a36888f7fcce.jpeg,grouped_dataset/group_52/21bba589-cea8-4d25-9da1-a36888f7fcce.jpeg
B3nfjlD1zvk,B3nfjlD1zvk_frames000003276.jpeg,33344828-8e6f-4fa3-86b8-7afe265ca834.jpeg,grouped_dataset/group_53/33344828-8e6f-4fa3-86b8-7afe265ca834.jpeg
ixllGOX0Evw,ixllGOX0Evw_frames000004028.jpeg,cd21a31f-ee0d-40c4-9c3a-b93cc7f638cf.jpeg,grouped_dataset/group_54/cd21a31f-ee0d-40c4-9c3a-b93cc7f638cf.jpeg
pSY74-B7M2c,pSY74-B7M2c_frames000001913.jpeg,cc439f67-077a-4080-b79d-deecdd4b8f87.jpeg,grouped_dataset/group_55/cc439f67-077a-4080-b79d-deecdd4b8f87.jpeg
3CWzCwCmHho,3CWzCwCmHho_frames000000468.jpeg,63bb7f48-4c9b-46cd-935b-f44ba78517f7.jpeg,grouped_dataset/group_56/63bb7f48-4c9b-46cd-935b-f44ba78517f7.jpeg
